"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YLR429W",1134.67834206291,-0.140689631469609,0.0829918017287807,-1.69522324541629,0.0900330788188546,0.350217958381676
"YHR112C",78.4892198891251,-0.428834154152385,0.253496494139909,-1.69167686364808,0.0907076021228111,0.35228122102113
"YNR030W",339.191345966246,-0.212693152606076,0.125751796489945,-1.69137267651744,0.0907656474207082,0.35228122102113
"YOR224C",689.568119176794,0.247095654324015,0.146072161044064,1.69159990896196,0.0907222838722755,0.35228122102113
"YCR042C",307.187461356009,0.191253616407466,0.113256935408831,1.68867024096216,0.0912826416174531,0.354024963186977
"YOL060C",222.060776621418,-0.233432566851365,0.138320198251187,-1.68762458269078,0.0914833172388302,0.354540239084214
"YJL025W",22.408590753377,0.504302602951257,0.298898677466596,1.68720252369673,0.0915644163103033,0.354591680348345
"YHR039C-A",1566.69407771496,0.19979531763555,0.118505746976955,1.68595467082625,0.0918045305321287,0.35523740938239
"YMR271C",17.2386927886064,-0.777173472640296,0.461058121905796,-1.68563015315256,0.0918670576673665,0.35523740938239
"YKL074C",151.357217507816,0.31646865734665,0.187875415850851,1.6844601829006,0.0920927682893034,0.355847001194736
"YHR040W",79.8203640103208,0.280893986105971,0.166832681950064,1.68368681017817,0.0922422117349268,0.356161213404873
"YFR002W",561.07908829043,0.163796756598889,0.0973323200454426,1.68286090912469,0.0924020205560031,0.356252037954855
"YJR112W-A",22.9956308694531,0.522215391833923,0.310262057756604,1.68314293926199,0.0923474237790907,0.356252037954855
"YGR141W",151.316323568307,-0.277503856718543,0.165184818412229,-1.67995981341345,0.092965134876056,0.357631880156012
"YHR152W",193.99100134054,0.299939262408153,0.178505922683588,1.68027625021615,0.0929035797026814,0.357631880156012
"YHR205W",488.727693808694,0.179551346316591,0.106860060219747,1.68024747456965,0.092909175960379,0.357631880156012
"YNL299W",82.7284037511478,0.286203407773648,0.170423270782693,1.67936811950162,0.0930803225348685,0.357811710450215
"YGL077C",1133.20944010026,-0.194666982335387,0.115991234797185,-1.6782904559622,0.0932904103128697,0.358328808070459
"YJR145C",3971.99824453479,0.18072036538005,0.107701445123972,1.67797530638542,0.0933519197765809,0.358328808070459
"YLL038C",64.7337915119554,0.310022790951678,0.184874830017192,1.67693347397722,0.0935554915192409,0.358846742232275
"YNL058C",225.61527870089,0.230118336144126,0.137298203936259,1.67604767977124,0.0937288537161794,0.359248128466412
"YPL050C",451.031281782548,-0.197421583688902,0.117838838009238,-1.67535243069373,0.093865103999436,0.359506786600038
"YNL221C",199.016486837824,0.213498800128629,0.127488490205496,1.67465156881609,0.0940026149653683,0.359769890950912
"YBL079W",412.490982241649,0.248640678790369,0.148644261528382,1.67272302498468,0.0943818343345793,0.360957007974529
"YAL047C",62.6433383386742,0.311793610696542,0.186474117019577,1.67204765830214,0.0945149246675307,0.361201773510125
"YGL244W",589.345935861819,-0.130549978376894,0.0781102669025767,-1.67135491342928,0.0946515958442996,0.361459856153395
"YML031W",236.05113321579,-0.21465310343414,0.12849251193981,-1.67054951447046,0.0948106915272522,0.361803135258741
"YGR058W",99.9107495297379,0.27319133708172,0.163676395402493,1.66909429065762,0.0950986946154653,0.362110005985392
"YJR011C",44.3005791852223,-0.380969165632437,0.228194138418973,-1.6694958436354,0.0950191534157313,0.362110005985392
"YOR107W",11.5330519915605,0.845544548074621,0.506589155879634,1.66909326475106,0.0950988978993772,0.362110005985392
"YIL090W",145.53369626145,0.225227787131149,0.134973679319747,1.66867931782161,0.0951809501058795,0.36215866605061
"YGR063C",201.074144042693,0.211359566280863,0.126704581902013,1.66812883250204,0.0952901546722746,0.362310493546656
"YNL075W",373.731142191312,0.364306186567319,0.218460326109539,1.66760799571749,0.0953935699663968,0.362406883098921
"YOR147W",67.542624371913,0.294548143540207,0.176661424044814,1.66730312026404,0.0954541465239507,0.362406883098921
"YDR524C-B",9939.41877406851,0.266141432595589,0.159718020734891,1.66632062788548,0.0956495702965905,0.36262215628033
"YJR056C",81.6318519341908,0.312503631002474,0.187523798757238,1.66647451189398,0.0956189406817645,0.36262215628033
"YHL038C",64.0724417253941,0.301324880238418,0.180870872483227,1.66596686410279,0.0957200144732218,0.362626257728988
"YJR043C",98.0883999654461,-0.299577211950246,0.180081311678562,-1.66356635876231,0.0961991194301253,0.363266418686031
"YJR088C",435.545402487329,-0.198646482918533,0.119423401067096,-1.66337988320167,0.0962364173450942,0.363266418686031
"YLR213C",5.34966629527769,1.01767242613456,0.611593813311821,1.66396782306184,0.0961188597961356,0.363266418686031
"YML095C",41.9308269140809,0.447294644099706,0.268845564085684,1.66376055197678,0.0961602901650017,0.363266418686031
"YPL189W",6.86431502017595,0.922826191436022,0.554495652114899,1.66426226773154,0.0960600293025853,0.363266418686031
"YDR025W",5199.09321093554,0.166196607187485,0.0999793252518866,1.66230975022858,0.09645068382702,0.363550234353036
"YHR148W",237.110491222024,0.351024255293266,0.211132022159914,1.66258178983099,0.0963961787781914,0.363550234353036
"YLR223C",244.600579518464,0.304503889320043,0.183280404073685,1.66140996283281,0.0966311382287573,0.363714604479202
"YOL010W",288.358639290243,0.277411110685225,0.166974452829856,1.66139853123461,0.0966334325978598,0.363714604479202
"YGL057C",74.9061363208491,0.303531217593592,0.182793152587523,1.66051743895745,0.0968104026200295,0.363856782816329
"YPR095C",87.4189266028286,0.292297288236881,0.176006083075606,1.66072264736055,0.0967691627606292,0.363856782816329
"YKL193C",273.098789580761,-0.195928555787709,0.118145658461687,-1.65836441506859,0.0972439345648059,0.364968691934377
"YLR042C",59.7694419655454,-0.391750213952869,0.236228221204503,-1.65835483988905,0.0972458660796839,0.364968691934377
"Q0050",14.3048139320612,0.815648932506862,0.492151571135797,1.65731246295626,0.0974563188829009,0.365496151448928
"YER155C",530.884789506972,-0.267099574983601,0.161399551370795,-1.65489663828107,0.0979454663036918,0.366779664798177
"YNL023C",151.568267701101,-0.21095896464502,0.127526375552124,-1.65423790750483,0.0980791835095356,0.366779664798177
"YOL049W",426.376780260199,-0.168042081864017,0.101567330196945,-1.65448950502267,0.0980280939748831,0.366779664798177
"YOR317W",2306.78094822227,0.360376930588155,0.217798159777525,1.65463716936943,0.0979981190707884,0.366779664798177
"YOL078W",107.760266924179,0.264347414301986,0.159919641360008,1.65300154536297,0.0983305490580232,0.367194364625247
"YPR114W",255.87499807234,-0.227733588350896,0.13774464353048,-1.65330268033619,0.0982692777742008,0.367194364625247
"YDL045C",90.5925844322083,0.277427375458177,0.168060540460409,1.65075855818476,0.098787885343699,0.368318546289859
"YMR222C",197.404288418454,0.27462818161322,0.166392001977625,1.65048907609243,0.0988429457621791,0.368318546289859
"YOR066W",168.588766766694,0.231606608838085,0.140286680693777,1.65095223361685,0.0987483288208023,0.368318546289859
"YLR068W",141.649228460718,0.501441794775547,0.303932531585146,1.6498457475424,0.098974489314294,0.368374187917935
"YLR119W",57.4732092815995,0.407479635497619,0.24699823365363,1.6497269209991,0.098998801458435,0.368374187917935
"YGL110C",165.030524043838,0.24622364842735,0.149295531937752,1.64923655270549,0.0990991822021192,0.368485437092944
"YAR033W",11.300874592662,-0.74783893574683,0.453599059556958,-1.64867832062364,0.0992135538424378,0.368648514206301
"YDL058W",425.035823523326,-0.264607976717124,0.160621491856649,-1.64740081578424,0.0994756878009484,0.368954885218866
"YLR163C",266.807894883663,-0.19642091794997,0.119266951093311,-1.64690147731115,0.0995782982103712,0.368954885218866
"YNL294C",32.3675823541571,0.411421623701878,0.249781564664659,1.64712565658809,0.0995322205666146,0.368954885218866
"YPR063C",515.800084466974,0.247439400032748,0.150236269929215,1.64700175363333,0.0995576853858153,0.368954885218866
"YJL118W",9.42802652151589,-0.732260560142813,0.445071327234857,-1.64526563571778,0.0999150432171048,0.369940400806674
"YFL038C",1362.9800499664,-0.111173427646405,0.0676111280104877,-1.64430665362009,0.100112875652967,0.370410554786775
"YKL195W",461.541646959645,-0.219358159429997,0.133512359724135,-1.64298016965048,0.100387036242689,0.370638012342358
"YNL322C",666.009432945322,-0.211607787267894,0.12877806737084,-1.6431974138774,0.100342094796251,0.370638012342358
"YPR140W",91.4113580066735,0.28147874923811,0.171311305489552,1.64308332385732,0.100365694668503,0.370638012342358
"YBR005W",59.0554288450175,0.396684041333846,0.241799904901597,1.64054672186609,0.100891542292693,0.371085202716578
"YIL018W",9220.68005859455,0.141114414718605,0.0859619887904965,1.64159085549456,0.100674824048383,0.371085202716578
"YML063W",9787.67009914268,0.191778687040928,0.116849454584688,1.64124588961546,0.100746383387974,0.371085202716578
"YOR157C",914.265247770386,0.138045425426753,0.0841564807944782,1.6403421830801,0.100934039453515,0.371085202716578
"YPR122W",138.557056993658,0.233688265723599,0.142452742956137,1.64046167784606,0.10090921021397,0.371085202716578
"YPR186C",60.5740611171687,0.315180683921839,0.191956895686014,1.6419346791135,0.100603541969064,0.371085202716578
"YOL021C",837.258862197726,0.297545059757022,0.181552873154548,1.63888929206719,0.101236318191403,0.371934976461458
"YEL055C",697.3878678039,-0.127458566753893,0.0778541538328758,-1.63714536063804,0.101600100547308,0.372747596955316
"YER054C",15.2084118780547,1.04589273194173,0.63873394071603,1.63744661943166,0.101537183997063,0.372747596955316
"YDL017W",65.448540377836,-0.301772675239108,0.184666237163487,-1.63415186162019,0.102226967490072,0.37468124739822
"YGR279C",7268.95749087129,0.145130696022277,0.0888222894249304,1.63394455335377,0.102270493503684,0.37468124739822
"YCR082W",147.402510316646,-0.251055686324178,0.15386669436462,-1.6316441148027,0.102754479224645,0.376176661225576
"YOL027C",474.995702833882,-0.230800537282763,0.141498685662344,-1.63111435418926,0.102866192415976,0.376176661225576
"YOR138C",216.22309648117,0.227634902513941,0.139569399367921,1.63098002531249,0.10289453434441,0.376176661225576
"YGR003W",99.4606391196863,0.293409463297381,0.18007102582763,1.62940962849983,0.103226331844774,0.37701741517902
"YJL138C",918.255354315847,0.328881976413805,0.201866015817975,1.62920923108901,0.10326873346143,0.37701741517902
"YPR004C",361.481155177974,0.302822567525412,0.18602900173247,1.6278245042722,0.103562103088608,0.377824616152995
"YDR263C",5.93723842205755,0.931760692898646,0.572659031221995,1.62707761878891,0.103720613785302,0.377875518376
"YML119W",118.342547683959,0.262362305865639,0.16121821785805,1.62737381265835,0.103657729827223,0.377875518376
"YPL256C",334.606813082877,-0.234104341836854,0.143955733632765,-1.62622450616702,0.103901904776568,0.378272394270122
"YGR132C",565.038411437395,-0.161307219604109,0.0992573785105127,-1.62514084116199,0.104132552317458,0.378321739760715
"YJR060W",353.604114469236,-0.191174038056664,0.117588468267383,-1.62578899847522,0.103994549512941,0.378321739760715
"YOR304C-A",39.6213869566164,0.360871386542331,0.222015515843997,1.62543318276865,0.104070290228174,0.378321739760715
"YJR057W",102.305684930976,-0.275068876853233,0.169365513326645,-1.62411385559187,0.10435151139858,0.378853959438735
"YGR246C",204.882878566734,0.214235040794034,0.132004797752486,1.62293374514866,0.10460356891119,0.379505522739556
"YER037W",189.521087764101,0.413272597847145,0.255007732514489,1.62062771105839,0.10509750549078,0.380132865436618
"YGL164C",110.447332883787,0.250605295451718,0.154607184185472,1.62091623860818,0.105035603748225,0.380132865436618
"YGR252W",124.11924758512,0.248277463748286,0.153194656291963,1.62066660651082,0.10508915903175,0.380132865436618
"YJL052W",1763.88036755351,-0.429624865626382,0.264949676234391,-1.62153383892536,0.104903198819035,0.380132865436618
"YNL003C",76.6797342253853,-0.294043032738271,0.181459931299103,-1.62042953853871,0.105140038909975,0.380132865436618
"YER169W",142.594120880556,0.216573635781764,0.134028646753859,1.61587571781947,0.10612118656182,0.383150250929002
"YHR089C",1381.27048759495,0.336005472834122,0.20790793120955,1.61612628666611,0.106067011929983,0.383150250929002
"YCL017C",550.420446156991,-0.176592594888033,0.109333170671599,-1.6151785757541,0.106272028709889,0.383273479511742
"YHR031C",84.4773250096249,0.293524678258996,0.181744477394728,1.61504042635361,0.106301940568482,0.383273479511742
"YBR220C",139.509470807357,-0.270454025803697,0.167670838203426,-1.61300574805721,0.106743258990938,0.384334544080319
"YPR102C",3001.92496172252,-0.185988476415184,0.115291583326699,-1.61320081699418,0.106700886024755,0.384334544080319
"YIL115C",900.6928259062,0.179446752081069,0.111382287155063,1.61108877061618,0.107160375543004,0.385305669421476
"YPL003W",52.3674613255086,0.461146176110884,0.286210606824684,1.61121274025094,0.107133361902975,0.385305669421476
"YBR078W",7542.35235599073,-0.2164806008966,0.134573003103672,-1.60864806390498,0.107693318179249,0.386955785182895
"YMR055C",38.5039902708551,0.35418956048891,0.220286332505978,1.60785989970258,0.107865866048391,0.387309579464965
"YML011C",37.2566835164628,-0.396817454548474,0.246902111351395,-1.60718534311647,0.108013716271269,0.38757426813054
"YBL089W",67.410907112749,-0.343813228795339,0.214562511646402,-1.60239189109578,0.109068976846327,0.390824270700889
"YKL041W",167.709381142068,0.198894751556299,0.124097502831268,1.6027296844702,0.108994346851203,0.390824270700889
"YLR397C",322.124780656141,0.206892920768539,0.129168391663999,1.60173025384354,0.109215272015048,0.391080439790872
"YNL134C",2043.58993984542,-0.759449536128898,0.475012207085204,-1.59880004092752,0.109865039966733,0.392868966447386
"YOL127W",11356.3894989256,0.162699313585237,0.101754112109746,1.59894583336111,0.109832638773945,0.392868966447386
"YHR127W",142.603142030054,-0.249390093484649,0.156034313663775,-1.59830288369799,0.109975585953897,0.392995463682142
"YGL213C",333.092095449199,-0.149766982582165,0.0938781465531536,-1.59533382454848,0.110637605568968,0.394821434753971
"YPR072W",578.323317004284,-0.157941856409286,0.0989842746360607,-1.59562573944191,0.110572377291109,0.394821434753971
"YOR058C",155.746903672501,0.19871441984714,0.124687809350987,1.59369565382108,0.111004218160374,0.395859517423218
"YIR001C",169.715302322056,-0.224043158724634,0.140746623438369,-1.59181906642854,0.11142536478848,0.39709052973018
"YDL093W",206.982077407139,-0.210569407816709,0.132473166209291,-1.58952498715125,0.111941917371671,0.397804286360106
"YIL103W",214.349838804404,0.200343319964803,0.126089046732853,1.58890343892657,0.112082194684093,0.397804286360106
"YKR010C",119.252257527177,0.226483700409229,0.142531605238532,1.5890068734594,0.112058840917451,0.397804286360106
"YOL110W",27.6238367736621,0.529565847353917,0.333114726739234,1.58974012508449,0.111893395134514,0.397804286360106
"YOR252W",254.100493405287,0.405074617643043,0.254830240507832,1.58958613717038,0.111928123900456,0.397804286360106
"YOR334W",28.8852043740713,0.426506570919144,0.268354785883267,1.5893384182262,0.111984009587353,0.397804286360106
"YNL073W",72.899952622261,-0.292989190106331,0.184449816410134,-1.58844934524009,0.112184766772787,0.397898209422068
"YDL001W",101.958225731995,0.250804871440264,0.158243256329627,1.58493244677566,0.112981683501035,0.399370007669649
"YDR096W",182.351024311325,0.250784267893939,0.15817591027523,1.58547700125492,0.112857998298475,0.399370007669649
"YFR049W",188.529105330494,0.282253986815725,0.178079462394661,1.58498898761381,0.11296883635631,0.399370007669649
"YLR271W",28.5708320996934,-0.442718980918977,0.279212666779592,-1.58559776683934,0.112830583153477,0.399370007669649
"YOL062C",99.3933130594194,-0.313122249309524,0.197465499067755,-1.5857061146772,0.112805991443775,0.399370007669649
"YJR016C",2207.04002480091,-0.250051219399575,0.157933491820283,-1.58326911231796,0.113360139856689,0.400166651702071
"YKL096W",2248.45790500998,0.441054708138605,0.278561063841266,1.58333222187123,0.113345762416804,0.400166651702071
"YGR197C",58.7475220991395,-0.349391894447531,0.221065637704127,-1.58048938802128,0.113994835243437,0.400838119081252
"YIL091C",386.108248812398,0.232720796280753,0.147160868552179,1.5814040686926,0.113785677769528,0.400838119081252
"YJR036C",259.958030026577,-1.03519649786708,0.654326336363657,-1.5820798282705,0.113631347912743,0.400838119081252
"YMR130W",115.117740796178,-0.341746112092553,0.216205926628444,-1.58065099057092,0.113957860039995,0.400838119081252
"YOR093C",118.678922812187,0.24525322018362,0.15510548481752,1.58120275677006,0.113831685248375,0.400838119081252
"YPR108W",1015.77433796748,-0.115500180563969,0.073081886332497,-1.58042144723089,0.114010383143424,0.400838119081252
"YLR408C",44.8423377031706,0.374161493431147,0.236991363775572,1.57879800964171,0.114382395292716,0.401875781310697
"YMR267W",104.501820587451,-0.380714860316708,0.241516451682508,-1.57635166326966,0.114944781463213,0.403039113004478
"YNR063W",23.67454087454,0.492058404613722,0.312147900496847,1.5763630119905,0.114942167513294,0.403039113004478
"YPL162C",46.3101517724476,-0.358059958501993,0.227113605689286,-1.57656762753287,0.114895046454324,0.403039113004478
"YGL114W",124.419281926197,-0.261280040418683,0.165934132469987,-1.57460093670566,0.115348586512775,0.404183921105086
"YNL232W",305.411320717869,0.360990430288507,0.22931764687226,1.57419385386243,0.115442639826539,0.40424254588958
"YIL088C",210.850566648287,-0.220907923441799,0.140369238751316,-1.57376306523375,0.115542235837412,0.404320487923688
"YGL139W",231.154755478047,-0.222732027447226,0.141589326761146,-1.57308486834578,0.115699168188393,0.404514721232339
"YMR065W",7.4709883232945,-0.80463919612503,0.511578882959331,-1.57285459374404,0.11575249100298,0.404514721232339
"YDR430C",259.188525386701,-0.219908419389552,0.140091472243946,-1.56974879246481,0.116473564993723,0.405696913265409
"YFL021W",79.4211059448296,-0.488837021629564,0.311362073987972,-1.56999539272226,0.116416183141369,0.405696913265409
"YHR008C",1025.3289945429,0.20505287047471,0.130580267638559,1.57032049468828,0.116340568529407,0.405696913265409
"YIL037C",11.3135212981296,0.723011012519004,0.460775215316215,1.56911871230492,0.11662028038102,0.405696913265409
"YKL196C",638.402787798883,-0.130389421866588,0.0830887198726519,-1.56927946496748,0.116582835025455,0.405696913265409
"YMR148W",46.8624082005508,0.32900523991383,0.209531498176087,1.57019466179419,0.116369831093019,0.405696913265409
"YNL008C",142.542963732532,0.222748524870954,0.141963047415063,1.56905989922642,0.116633982524466,0.405696913265409
"YIL003W",78.4252831653959,-0.293969326324271,0.187460893484919,-1.56816347590876,0.116842985844513,0.406153676858452
"YMR285C",218.502148509851,0.197476346083434,0.126079886129753,1.56627954026072,0.117283188645676,0.407412963614347
"YHL027W",396.862389754316,0.14759356111397,0.0943335107232825,1.56459311205877,0.11767834497419,0.40824312377244
"YPL042C",66.156451648731,0.286329273745293,0.182994566905785,1.56468729420098,0.117656249125346,0.40824312377244
"YDR031W",101.130640900227,0.23201269616937,0.148453361939421,1.56286589362689,0.118084141310346,0.40913925565322
"YOR273C",699.742872612841,0.461134092053883,0.295063977016142,1.56282748140637,0.118093178420182,0.40913925565322
"YLR342W",6500.70277231334,-0.0870840767803361,0.0557453846082285,-1.56217554856518,0.118246639154685,0.409399622185891
"YDR400W",143.563209911658,-0.283009689397939,0.181557548118337,-1.55878779114971,0.119046614784725,0.411119835857268
"YGL065C",252.323541230652,-0.184326211356187,0.118305948642696,-1.55804685623106,0.119222141138395,0.411119835857268
"YJR072C",453.558419806147,0.181247719623083,0.116326512200555,1.55809467845644,0.119210806006874,0.411119835857268
"YML093W",760.393550605519,0.261733590579578,0.168017420669314,1.55777650637022,0.119286237086475,0.411119835857268
"YMR227C",141.266757932485,0.245127951539667,0.157286704695703,1.5584785250216,0.119119854816566,0.411119835857268
"YOR374W",923.729671313856,0.484480637118025,0.310622322442301,1.55970966062176,0.1188285081602,0.411119835857268
"YPR188C",134.223977491632,0.30871509036689,0.198180893159724,1.55774396534826,0.1192939539012,0.411119835857268
"YER019C-A",564.29097874821,0.221169197243952,0.142055346466137,1.55692272586638,0.119488833100339,0.411520170914737
"Q0250",68.0087530331401,0.818574331102705,0.526110998157293,1.55589663392282,0.119732673960304,0.411642042475471
"YCR081W",91.7319088007863,0.256122384651517,0.164707911101069,1.55500961028129,0.119943780539722,0.411642042475471
"YDL040C",1182.26994391597,-0.125209963881936,0.0805811438586355,-1.55383701305597,0.120223299249582,0.411642042475471
"YER100W",423.318015717952,-0.236218948349907,0.151937499886146,-1.55471130252187,0.120014841552041,0.411642042475471
"YER107C",262.540787209462,-0.217449839780017,0.139947398873878,-1.55379693749067,0.120232861296872,0.411642042475471
"YKL003C",93.5658906049161,-0.259399442980671,0.166793537123186,-1.55521279454065,0.119895398122227,0.411642042475471
"YKL068W-A",60.9676914512749,0.434246005607388,0.279237795295176,1.55511185421141,0.119919432212801,0.411642042475471
"YLR393W",58.6623059514247,0.331137797948383,0.213025620815383,1.55445057116093,0.120076978346425,0.411642042475471
"YMR221C",267.572170234797,-0.161273685016202,0.103712446963013,-1.55500800278792,0.119944163378435,0.411642042475471
"YGR210C",284.609402595999,-0.225477363036224,0.145316577876803,-1.55162863267659,0.120751107993313,0.412842826736282
"YLR058C",5222.52128639906,-0.457536327236629,0.2949926418291,-1.55100928755266,0.12089945825043,0.412842826736282
"YOL113W",19.6874947728575,0.48543472612509,0.312912072963125,1.55134546752466,0.120818916179093,0.412842826736282
"YOR191W",179.248890803379,0.202382277472825,0.130461390207903,1.55128101233866,0.120834355112387,0.412842826736282
"YGR286C",95.5837282484627,-0.62659873801453,0.40414294547067,-1.5504383907649,0.121036330073534,0.413040426647805
"YDR098C",734.2099801598,-0.116811815831071,0.0753786892328189,-1.54966631842429,0.121221626302531,0.413366575104564
"YOR145C",619.848088059105,0.247407843348678,0.159681682079204,1.54938149527984,0.121290039443459,0.413366575104564
"YNL278W",124.469104070831,-0.250640735859605,0.161812412818365,-1.54895864596587,0.121391661498398,0.413443391735259
"YPL058C",947.890144378857,1.23472093343608,0.797403570026755,1.54842664348073,0.121519610578181,0.413609716212714
"YOR047C",131.86116947735,0.294798058854755,0.190443135252769,1.54795844157617,0.121632302552828,0.413723928266873
"YDR238C",1879.21673720764,-0.131468970443815,0.0849530836772599,-1.5475479494455,0.121731171522879,0.413777915328568
"YOR067C",286.352056122863,-0.219197736198437,0.141670570208431,-1.54723550470606,0.121806467423616,0.413777915328568
"YDR240C",91.4104425084157,0.280226154108164,0.181286896141655,1.54576067036417,0.12216237872913,0.414448895321778
"YML009C",136.397242049029,-0.30303685243059,0.196043920206504,-1.54576001189623,0.12216253781386,0.414448895321778
"YBR191W",6443.05241989981,0.171140178466668,0.110844332690277,1.5439686839459,0.122595919313442,0.415649459254654
"YPL006W",355.616171398826,-0.151077102902924,0.0978925437594309,-1.54329530218556,0.122759142944291,0.415933116858558
"YMR002W",1177.0605997426,0.183954124155392,0.119221857827474,1.54295636309905,0.122841363915334,0.415942131184823
"YCR067C",252.623564471099,-0.308013841993183,0.200153572248989,-1.53888755784991,0.123831749192293,0.417942146402395
"YDL055C",8606.24851026274,-0.406725214404246,0.264093671630565,-1.5400793661319,0.123541008708502,0.417942146402395
"YDR497C",2545.11300858877,-0.290836816276671,0.188900288944204,-1.53963139973055,0.123650227113304,0.417942146402395
"YJL159W",15491.5337542555,0.238204719179986,0.154759604964537,1.53919182744471,0.123757472203412,0.417942146402395
"YLR262C",169.824359625527,-0.28039300004688,0.182148149161521,-1.53936782414539,0.123714524520142,0.417942146402395
"YEL026W",1548.81924944109,-0.16426089391461,0.106833349123107,-1.53754324153339,0.124160334433437,0.418780792527748
"YKL197C",104.382414319999,-0.252258401996005,0.164182166173431,-1.53645434139014,0.124426987782061,0.419409601627735
"YDR212W",1847.18172158683,0.216580437781811,0.141055913342635,1.53542260405433,0.124680054865552,0.41999183430226
"YGR030C",70.0695073049786,-0.321417479386187,0.209453541887486,-1.53455261004297,0.124893760930238,0.420440812712997
"YGL067W",161.642950937228,-0.220596232846057,0.143986393265793,-1.53206305014423,0.125506876697483,0.42223291594237
"YPL048W",2119.85548846501,-0.425051876914202,0.277537914832936,-1.53150922521725,0.125643588202031,0.422421015511393
"YCR028C",112.451551617774,-0.223067499696235,0.145821097442691,-1.52973406186236,0.126082568812423,0.423352389050318
"YPR118W",517.15310025001,-0.230851775371048,0.150901686186132,-1.52981574431382,0.126062343352419,0.423352389050318
"YHR036W",102.48694536495,0.293660396814143,0.192398211697144,1.52631562540923,0.126931279096199,0.425928579662982
"YDR070C",37.9015339762345,0.551176035208201,0.361241444263167,1.52578294645137,0.12706392913376,0.426100206229183
"YNL147W",347.644191907343,0.175290161898752,0.114913001089357,1.52541627350282,0.127155302302086,0.426133282330324
"YBL008W",92.9891385003201,-0.250397216813744,0.16424373560052,-1.52454652774563,0.127372243315462,0.426586859739422
"YDL238C",20.7965271834166,-0.480041495873342,0.315530670659319,-1.52137823835086,0.128164946682376,0.428966927820397
"YDR168W",847.881665762765,-0.161552401539335,0.106443632665763,-1.5177272467449,0.12908317235234,0.431487739806926
"YHL047C",214.476065935651,-1.81396383851831,1.19517524801094,-1.51773879314952,0.129080260393523,0.431487739806926
"YCR071C",125.149018569253,-0.218110754882204,0.143991684572412,-1.51474549054614,0.129836869404827,0.433648429826669
"YJL156C",141.257972727249,0.345667555060201,0.228236577367905,1.51451427745082,0.129895455453053,0.433648429826669
"YGL243W",34.8020561777352,-0.386127740102924,0.25538273550414,-1.51195709976513,0.130544776540994,0.43526026259969
"YOR077W",54.2817217325617,0.293618568000279,0.19416357487314,1.51222271320519,0.130477214741474,0.43526026259969
"YMR167W",79.6115006039755,0.243545774558863,0.161180582211648,1.51101188007288,0.130785424085615,0.435784701797065
"YER110C",4307.3226348251,-0.23308688365567,0.154321731106914,-1.51039572964736,0.130942477631788,0.436030110228656
"YCR084C",832.383263471296,0.148903115187376,0.0986792602367154,1.50896059445705,0.13130885322335,0.43642253981888
"YDL129W",35.7016123336093,0.614870171761089,0.407657691960091,1.50830018392314,0.131477716184915,0.43642253981888
"YER013W",172.694095521795,0.216284466018253,0.143355511603734,1.50872794215342,0.13136832180997,0.43642253981888
"YOR323C",1737.46788786453,-0.15518377679464,0.102867923195355,-1.50857305148402,0.131407925210922,0.43642253981888
"YPR169W",284.631796808216,0.300442420853764,0.199025416638335,1.50956810405639,0.131153665235714,0.43642253981888
"YPL241C",47.4521777461179,-0.472762036062324,0.313694019851263,-1.50708016775864,0.131790109581604,0.436904687947132
"YPR091C",236.770090480748,-0.223734684890631,0.148425251091545,-1.50738963380724,0.131710814308596,0.436904687947132
"YGL163C",101.16332568404,0.280821711391529,0.18643531423812,1.50626887689773,0.131998164330031,0.437317112241699
"YLR256W-A",7.22353375714998,0.890281972426617,0.591396026544989,1.50539052084566,0.132223704703976,0.437786908291569
"YLR350W",342.635880985151,0.189276246682987,0.125762083218113,1.50503428250882,0.132315263052636,0.43781278179695
"YGR193C",500.4720281755,-0.147596357755902,0.098120890703509,-1.50422969764811,0.132522233581831,0.438220263861993
"YLR278C",163.167214190319,0.192977978707728,0.128358394961658,1.50343091128066,0.132727960453566,0.438623120892062
"YMR172W",83.6596129565834,0.245025409522948,0.163085502713586,1.50243525908778,0.132984736107749,0.439194062142333
"YBR041W",382.762885386479,-0.172288764565913,0.114724435935532,-1.50176170543761,0.133158661494822,0.439213553498379
"YPR107C",107.966239334343,0.233036503336533,0.155152511943077,1.50198343821871,0.13310138610657,0.439213553498379
"YIL149C",266.741837193988,0.179879809646244,0.119849996899683,1.50087454567735,0.133388012983192,0.439692643049262
"YAL042W",682.111522919037,-0.186294241980186,0.124214932288749,-1.49977332473303,0.13367312939174,0.440038809098224
"YCL004W",31.3049263766708,0.525556444014782,0.35054425098685,1.49925848886478,0.133806586859192,0.440038809098224
"YKL087C",133.467315293359,-0.25395078875691,0.169394331848837,-1.49916934046843,0.133829706669123,0.440038809098224
"YLR316C",59.3621481467666,-0.291819071571999,0.194597124663327,-1.49960628697303,0.133716418185055,0.440038809098224
"YDR503C",78.4668446173395,-0.267034759274377,0.178180664317961,-1.49867417037944,0.133958180696628,0.440184392634804
"YLR057W",98.2475125321547,0.248652698802213,0.16599490215716,1.49795382611687,0.134145247444899,0.440522207061516
"YLR056W",1575.63853254534,-0.192421828231455,0.128526556659544,-1.49713672592322,0.134357685295632,0.440666235085046
"YNR008W",271.974723561114,-0.187560058273122,0.125274867835476,-1.49718823506919,0.134344285756883,0.440666235085046
